Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 12:31:00.034   -3374.932643349865        4378.495807180168         4378.495807180169         -6.645485002405607        -2.412869007615831        -2.412869007615831        
01 Jan 2000 12:32:00.034   -3766.499325758934        4224.881867526024         4224.881867526025         -6.402486142794119        -2.705629304398159        -2.705629304398159        
01 Jan 2000 12:33:00.034   -4142.732558491271        4054.066579296093         4054.066579296094         -6.134573833473481        -2.986079259717071        -2.986079259717072        
01 Jan 2000 12:34:00.034   -4502.174892518769        3866.818188244613         3866.818188244614         -5.843004038782251        -3.253241944706474        -3.253241944706474        
01 Jan 2000 12:35:00.034   -4843.446098943784        3663.96164514374          3663.96164514374          -5.529093738468705        -3.506204203208212        -3.506204203208212        
01 Jan 2000 12:36:00.034   -5165.246642582424        3446.374767412261         3446.374767412261         -5.194214743019003        -3.744117007077466        -3.744117007077467        
01 Jan 2000 12:37:00.034   -5466.360795373136        3214.984387053943         3214.984387053944         -4.83978787379272         -3.966195565024538        -3.966195565024539        
01 Jan 2000 12:38:00.034   -5745.659411650948        2970.762498310987         2970.762498310988         -4.467277511731228        -4.171719230681267        -4.171719230681268        
01 Jan 2000 12:39:00.034   -6002.102387328281        2714.722415771121         2714.722415771122         -4.078186511032343        -4.360031253036103        -4.360031253036103        
01 Jan 2000 12:40:00.034   -6234.740824606872        2447.914951163498         2447.914951163499         -3.674051467658373        -4.530538409489647        -4.530538409489648        
01 Jan 2000 12:41:00.034   -6442.718923062004        2171.424614756822         2171.424614756823         -3.25643832683127         -4.682710558633472        -4.682710558633473        
01 Jan 2000 12:42:00.034   -6625.275616837404        1886.36584514611          1886.365845146111         -2.826938308722544        -4.816080146526317        -4.816080146526318        
01 Jan 2000 12:43:00.034   -6781.745976311227        1593.879269290945         1593.879269290946         -2.387164127313413        -4.930241696797024        -4.930241696797025        
01 Jan 2000 12:44:00.034   -6911.562390981626        1295.12799295341          1295.127992953411         -1.93874647382442         -5.024851311392822        -5.024851311392823        
01 Jan 2000 12:45:00.034   -7014.255548512204        991.2939201808712         991.2939201808721         -1.483330733134487        -5.099626205253173        -5.099626205253174        
01 Jan 2000 12:46:00.034   -7089.455222907026        683.5740991881773         683.5740991881783         -1.022573899170026        -5.154344294650329        -5.15434429465033         
01 Jan 2000 12:47:00.034   -7136.890882682889        373.1770909151662         373.177090915167          -0.558141653291929        -5.188843855415305        -5.188843855415306        
01 Jan 2000 12:48:00.034   -7156.392127700675        61.31935566728442         61.31935566728521         -0.09170556819506023      -5.20302326377137         -5.203023263771371        
01 Jan 2000 12:49:00.034   -7147.888961033187        -250.7783474120005        -250.7783474119998        0.3750596012788505        -5.19684082902821         -5.196840829028211        
01 Jan 2000 12:50:00.034   -7111.411899906799        -561.8945537400687        -561.894553740068         0.8404785797593832        -5.170314723945611        -5.170314723945612        
01 Jan 2000 12:51:00.034   -7047.091927379875        -870.8106855140194        -870.8106855140187        1.30287822514032          -5.123523015148354        -5.123523015148355        
01 Jan 2000 12:52:00.034   -6955.16028403274         -1176.314648738575        -1176.314648738574        1.760590214355961         -5.056603792554381        -5.056603792554382        
01 Jan 2000 12:53:00.034   -6835.948096561739        -1477.204440887118        -1477.204440887117        2.211953800682554         -4.969755393355364        -4.969755393355366        
01 Jan 2000 12:54:00.034   -6689.885837813971        -1772.291774649318        -1772.291774649317        2.655318681499221         -4.863236712652233        -4.863236712652235        
01 Jan 2000 12:55:00.034   -6517.502610490271        -2060.405722641307        -2060.405722641307        3.08904801447703          -4.737367589389642        -4.737367589389644        
01 Jan 2000 12:56:00.034   -6319.425244504488        -2340.396387168592        -2340.396387168592        3.511521618812848         -4.592529252747712        -4.592529252747714        
01 Jan 2000 12:57:00.034   -6096.37719584112         -2611.13859813612         -2611.13859813612         3.921139396349801         -4.429164810636371        -4.429164810636373        
01 Jan 2000 12:58:00.034   -5849.177232727655        -2871.535640992683        -2871.535640992683        4.316325005184            -4.24777975840359         -4.247779758403593        
01 Jan 2000 12:59:00.034   -5578.737893062089        -3120.523015177295        -3120.523015177295        4.695529815596677         -4.048942482327452        -4.048942482327455        
01 Jan 2000 13:00:00.034   -5286.063695342763        -3357.072221903422        -3357.072221903422        5.057237174816172         -3.833284728936472        -3.833284728936475        
01 Jan 2000 13:01:00.034   -4972.249083873103        -3580.194578274998        -3580.194578274999        5.399967003146728         -3.601502007726661        -3.601502007726664        
01 Jan 2000 13:02:00.034   -4638.476087797807        -3788.945052680243        -3788.945052680245        5.7222807393422           -3.354353891462673        -3.354353891462675        
01 Jan 2000 13:03:00.034   -4286.011672612654        -3982.426114162724        -3982.426114162726        6.022786647696775         -3.092664175022362        -3.092664175022364        
