Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 12:35:00.034   -4848.80877176306         3656.831600140858         3640.793948992999         -5.52052163187292         -3.516917808506852        -3.529353736821505        
01 Jan 2000 12:36:00.034   -5170.037310092904        3438.582489131802         3421.812570062143         -5.183693844183974        -3.75547015231078         -3.767428498959439        
01 Jan 2000 12:37:00.034   -5470.457879231547        3206.493064052232         3189.022168061934         -4.827164301021926        -3.978133300656236        -3.989526269466964        
01 Jan 2000 12:38:00.034   -5748.932342905838        2961.539143661493         2943.403811696115         -4.452406062758337        -4.184169002244321        -4.194909466610699        
01 Jan 2000 12:39:00.034   -6004.412236089399        2704.738923069464         2685.980892371083         -4.060934295311728        -4.372902976021258        -4.382904926350494        
01 Jan 2000 12:40:00.034   -6235.94114720807         2437.149134299656         2417.815258220328         -3.654301510018798        -4.543724935204544        -4.552903916014975        
01 Jan 2000 12:41:00.034   -6442.656822529255        2159.861208147195         2140.00335005663          -3.234093060584165        -4.696088524548103        -4.704362060852536        
01 Jan 2000 12:42:00.034   -6623.793007653145        1873.997441763053         1853.672343699932         -2.801922879719166        -4.829511196195461        -4.836799208976275        
01 Jan 2000 12:43:00.034   -6778.681039895601        1580.707174957874         1559.97630168159          -2.359429435332531        -4.943574046707407        -4.949799257428213        
01 Jan 2000 12:44:00.034   -6906.751204073194        1281.162976945927         1260.092336045406         -1.908271883836148        -5.037921635110166        -5.043009959318022        
01 Jan 2000 12:45:00.034   -7007.533862795583        976.5568441403623         955.2167828508348         -1.450126396222712        -5.112261799102637        -5.116142729254719        
01 Jan 2000 12:46:00.034   -7080.660370861636        668.0964086628733         646.5613880317551         -0.986682631017766        -5.166365483893052        -5.168972461593614        
01 Jan 2000 12:47:00.034   -7125.863781762973        357.0011564417057         335.3495034727082         -0.5196403269651864       -5.200066595506895        -5.201337373364828        
01 Jan 2000 12:48:00.034   -7142.979352640018        44.49865313934941         22.81229153126134         -0.05070598734293012      -5.213261887816742        -5.213138881132187        
01 Jan 2000 12:49:00.034   -7131.944852326983        -268.1792243268684        -289.8150642421118        0.4184103729013995        -5.205910889985431        -5.204341518446768        
01 Jan 2000 12:50:00.034   -7092.800675378314        -579.8000532334005        -601.2971447581787        0.8859984464768559        -5.178035878478734        -5.174972897999177        
01 Jan 2000 12:51:00.034   -7025.689763203697        -889.1346302041447        -910.402080158566         1.350350849066769         -5.129721895284024        -5.125123720031432        
01 Jan 2000 12:52:00.034   -6930.857331664943        -1194.96073882775         -1215.905336459803        1.809766360198523         -5.061116811457053        -5.054947826031617        
01 Jan 2000 12:53:00.034   -6808.650402718849        -1496.066922368973        -1516.593506695941        2.262553219041808         -4.97243143260024         -4.964662294193176        
01 Jan 2000 12:54:00.034   -6659.517135938639        -1791.256263924781        -1811.268108896257        2.707032504106104         -4.863939640342253        -4.85454757056544         
01 Jan 2000 12:55:00.034   -6484.005954026215        -2079.350175943523        -2098.749392792895        3.141541625169936         -4.735978561331718        -4.724947627243347        
01 Jan 2000 12:56:00.034   -6282.764454752921        -2359.192200438751        -2377.88015655611         3.564437954886125         -4.58894875266846         -4.576270136334577        
01 Jan 2000 12:57:00.034   -6056.538100153247        -2629.651820486074        -2647.529574099786        3.974102626344882         -4.423314390068763        -4.408986645795221        
01 Jan 2000 12:58:00.034   -5806.168672261385        -2889.628282689351        -2906.597032585016        4.368944521409772         -4.239603442392105        -4.223632740537224        
01 Jan 2000 12:59:00.034   -5532.592483244138        -3138.054429239064        -3154.015978671988        4.747404472833037         -4.038407813445925        -4.020808169482169        
01 Jan 2000 13:00:00.034   -5236.838326466978        -3373.900536958431        -3388.757770828189        5.107959700964391         -3.820383429236899        -3.801176916471556        
01 Jan 2000 13:01:00.034   -4920.02515385776         -3596.178159339717        -3609.835533591862        5.44912850323929          -3.586250246060869        -3.565467190153289        
01 Jan 2000 13:02:00.034   -4583.359463932332        -3803.943966013175        -3816.30800811294         5.769475211515905         -3.336792152037115        -3.314471305166002        
01 Jan 2000 13:03:00.034   -4228.132384049293        -3996.303572364037        -4007.283391549339        6.067615428662006         -3.072856731920901        -3.049045424162809        
