Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 13:31:00.034   6349.094508278868         -1705.553711627681        -1666.876947986073        2.664165437363047         5.149802458569962         5.16493325299218          
01 Jan 2000 13:32:00.034   6494.201314187857         -1392.875461406808        -1353.370279201828        2.170719532579835         5.268841273426153         5.281301550470744         
01 Jan 2000 13:33:00.034   6609.364036728312         -1073.775264542051        -1033.605902128641        1.66643832141542          5.363765034741081         5.373423160116261         
01 Jan 2000 13:34:00.034   6694.006945780849         -749.7170861848543        -709.0553183679826        1.153813096274737         5.434027917989858         5.440764504920902         
01 Jan 2000 13:35:00.034   6747.70571496665          -422.1934646635791        -381.2178336515455        0.6353963596442199        5.479224114600725         5.482933150918509         
01 Jan 2000 13:36:00.034   6770.190546260264         -92.7169792964568         -51.61196047517384        0.1137834273859522        5.499091970674766         5.499681861940798         
01 Jan 2000 13:37:00.034   6761.348170049336         237.1884868845404         278.233378893456          -0.4084066137068562       5.493516672272708         5.490911186967976         
01 Jan 2000 13:38:00.034   6721.222690340986         565.9966003920088         606.7877591264802         -0.9285503101204435       5.462531419212292         5.456670523348192         
01 Jan 2000 13:39:00.034   6650.015262219029         892.1874549081891         932.5281759403521         -1.444039312855407        5.406317062084727         5.397157632221782         
01 Jan 2000 13:40:00.034   6548.082606444407         1214.256381154275         1253.947894865006         -1.952299618974671        5.325200210929218         5.312716616465993         
01 Jan 2000 13:41:00.034   6415.9343837302           1530.722598394253         1569.565133580971         -2.450810293674348        5.219649857387519         5.203834405050161         
01 Jan 2000 13:42:00.034   6254.229468187055         1840.137620436534         1877.931490328919         -2.937121398557784        5.090272583905385         5.071135819564615         
01 Jan 2000 13:43:00.034   6063.771175232427         2141.093334294965         2177.640036328448         -3.408870875064865        4.937806462462902         4.915377327662619         
