time		x_position		y_position		z_position		x_velocity		y_velocity		z_velocity
0.0	149600000.0	0.0	0.0	0.0	29.8	0.0
3100.3100310031004	149599971.49260318	92389.2330554058	0.0	-0.018390029145499025	29.79999432138753	0.0
6200.620062006201	149599885.9704236	184778.4308998955	0.0	-0.03678005126660989	29.799977285552306	0.0
9300.930093009301	149599743.43349397	277167.5583225664	0.0	-0.05517005933894713	29.799948892500858	0.0
12401.240124012402	149599543.88186866	369556.58011254284	0.0	-0.07356004633813075	29.799909142244086	0.0
15501.550155015502	149599287.3156239	461945.46105898987	0.0	-0.09195000523978891	29.79985803479724	0.0
18601.860186018603	149598973.73485774	554334.1659511264	0.0	-0.11033992901956063	29.79979557017992	0.0
21702.170217021703	149598603.13968992	646722.6595782388	0.0	-0.12872981065309852	29.799721748416104	0.0
24802.480248024804	149598175.53026202	739110.9067296948	0.0	-0.14711964311607156	29.79963656953411	0.0
27902.790279027904	149597690.90673736	831498.8721949565	0.0	-0.16550941938416766	29.79954003356661	0.0
31003.100310031004	149597149.26930106	923886.5207635942	0.0	-0.18389913243309658	29.79943214055066	0.0
34103.410341034105	149596550.61816	1016273.8172252993	0.0	-0.2022887752385925	29.79931289052764	0.0
37203.720372037205	149595894.95354286	1108660.726369899	0.0	-0.2206783407764168	29.799182283543313	0.0
40304.030403040306	149595182.27570003	1201047.212987369	0.0	-0.23906782202236077	29.799040319647784	0.0
43404.340434043406	149594412.5849038	1293433.241867846	0.0	-0.2574572119522483	29.79888699889552	0.0
46504.65046504651	149593585.88144812	1385818.777801644	0.0	-0.2758465035419387	29.79872232134535	0.0
49604.96049604961	149592702.16564876	1478203.7855792653	0.0	-0.29423568976732917	29.79854628706045	0.0
52705.27052705271	149591761.43784332	1570588.2299914148	0.0	-0.31262476360435804	29.79835889610836	0.0
55805.58055805581	149590763.69839108	1662972.0758290133	0.0	-0.3310137180290067	29.798160148560985	0.0
58905.89058905891	149589708.94767314	1755355.287883212	0.0	-0.34940254601730314	29.797950044494574	0.0
62006.20062006201	149588597.18609244	1847737.8309454047	0.0	-0.36779124054532414	29.797728583989734	0.0
65106.51065106511	149587428.4140736	1940119.669807242	0.0	-0.38617979458919804	29.797495767131437	0.0
68206.82068206821	149586202.63206303	2032500.7692606444	0.0	-0.4045682011251077	29.797251594009005	0.0
71307.13071307131	149584919.84052894	2124881.094097817	0.0	-0.422956453129293	29.796996064716126	0.0
74407.44074407441	149583580.03996134	2217260.609111261	0.0	-0.4413445435780537	29.796729179350834	0.0
77507.75077507751	149582183.23087198	2309639.279093789	0.0	-0.45973246544775204	29.79645093801553	0.0
80608.06080608061	149580729.4137944	2402017.0688385377	0.0	-0.4781202117148155	29.796161340816962	0.0
83708.37083708371	149579218.5892839	2494393.9431389812	0.0	-0.4965077753557397	29.795860387866245	0.0
86808.68086808681	149577650.75791758	2586769.866788945	0.0	-0.5148951493470907	29.79554807927884	0.0
89908.99089908991	149576025.92029428	2679144.80458262	0.0	-0.5332823266655081	29.795224415174577	0.0
93009.30093009301	149574344.07703465	2771518.721314574	0.0	-0.5516693002877077	29.794889395677632	0.0
96109.61096109611	149572605.22878107	2863891.5817797678	0.0	-0.5700560631904839	29.794543020916546	0.0
99209.92099209921	149570809.37619776	2956263.350773567	0.0	-0.5884426083507129	29.794185291024213	0.0
102310.23102310231	149568956.5199707	3048633.993091755	0.0	-0.6068289287453551	29.79381620613788	0.0
105410.54105410542	149567046.66080752	3141003.4735305496	0.0	-0.625215017351458	29.793435766399153	0.0
108510.85108510852	149565079.7994378	3233371.7568866126	0.0	-0.6436008671461585	29.793043971954006	0.0
111611.16111611162	149563055.9366128	3325738.8079570658	0.0	-0.6619864711066864	29.792640822952748	0.0
114711.47114711472	149560975.0731056	3418104.591539503	0.0	-0.6803718222103663	29.79222631955006	0.0
117811.78117811782	149558837.20971096	3510469.072432006	0.0	-0.6987569134346209	29.791800461904977	0.0
120912.09120912092	149556642.3472455	3602832.2154331547	0.0	-0.7171417377569732	29.791363250180883	0.0
124012.40124012402	149554390.48654762	3695193.985342043	0.0	-0.7355262881550497	29.790914684545527	0.0
127112.71127112712	149552081.6284774	3787554.3469582917	0.0	-0.7539105576065832	29.79045476517101	0.0
130213.02130213022	149549715.77391675	3879913.2650820618	0.0	-0.7722945390894148	29.789983492233787	0.0
133313.33133313333	149547292.92376938	3972270.704514068	0.0	-0.7906782255814973	29.789500865914675	0.0
136413.64136413642	149544813.07896072	4064626.630055593	0.0	-0.8090616100608975	29.789006886398845	0.0
139513.9513951395	149542276.24043798	4156981.006508499	0.0	-0.8274446855057993	29.788501553875818	0.0
142614.26142614262	149539682.4091702	4249333.798675245	0.0	-0.8458274448945061	29.78798486853948	0.0
145714.57145714574	149537031.58614808	4341684.971358893	0.0	-0.8642098812054438	29.78745683058806	0.0
148814.88148814882	149534323.77238417	4434034.489363132	0.0	-0.8825919874171632	29.78691744022416	0.0
151915.1915191519	149531558.96891272	4526382.317492284	0.0	-0.9009737565083429	29.78636669765472	0.0
155015.50155015502	149528737.17678985	4618728.420551316	0.0	-0.9193551814577919	29.785804603091048	0.0
158115.81158115814	149525858.3970934	4711072.763345863	0.0	-0.9377362552444527	29.785231156748804	0.0
161216.12161216122	149522922.63092288	4803415.310682228	0.0	-0.9561169708474033	29.784646358847997	0.0
164316.4316431643	149519929.87939972	4895756.027367409	0.0	-0.9744973212458607	29.784050209613	0.0
167416.74167416742	149516880.14366704	4988094.878209106	0.0	-0.9928772994191833	29.78344270927254	0.0
